1275231600,JPY,0,50.800000,0.000000,71.200000,2010,Sun May 30,23:00 PM,EST,jpy,JPY Vehicle Production (YoY) (APR) ,Low,50.8,,71.2%
1275235200,JPY,0,0.600000,6.600000,-2.400000,2010,Mon May 31,0:00 AM,EST,jpy,JPY Housing Starts (YoY) (APR) ,Low,0.6%,6.6%,-2.4%
1275235200,JPY,0,0.793000,0.840000,0.854000,2010,Mon May 31,0:00 AM,EST,jpy,JPY Annualized Housing Starts (APR) ,Low,0.793M,0.840M,0.854M
1275235200,JPY,0,-25.000000,0.000000,42.300000,2010,Mon May 31,0:00 AM,EST,jpy,JPY Construction Orders (YoY) (APR) ,Low,-25.0%,,42.3%
1275246000,EUR,0,-0.100000,-0.300000,-0.100000,2010,Mon May 31,3:00 AM,EST,eur,EUR Euro-Zone M3 s.a. (YoY) (APR) ,Low,-0.1%,-0.3%,-0.1%
1275246000,EUR,0,-0.200000,-0.200000,-0.200000,2010,Mon May 31,3:00 AM,EST,eur,EUR Euro-Zone M3 s.a. (3M) (APR) ,Low,-0.2%,-0.2%,-0.2% (R-)
1275249600,EUR,0,1.400000,1.600000,1.600000,2010,Mon May 31,4:00 AM,EST,eur,EUR Italian Consumer Price Index (NIC incl. tobacco) (YoY) (MAY P) ,Low,1.4%,1.6%,1.6%
1275249600,EUR,0,1.600000,1.700000,1.600000,2010,Mon May 31,4:00 AM,EST,eur,EUR Italian Consumer Price Index - EU Harmonized (YoY) (MAY P) ,Low,1.6%,1.7%,1.6%
1275249600,EUR,0,0.100000,0.300000,0.400000,2010,Mon May 31,4:00 AM,EST,eur,EUR Italian Consumer Price Index (NIC incl. tobacco) (MoM) (MAY P) ,Low,0.1%,0.3%,0.4%
1275249600,EUR,0,0.100000,0.200000,0.900000,2010,Mon May 31,4:00 AM,EST,eur,EUR Italian Consumer Price Index - EU Harmonized (MoM) (MAY P) ,Low,0.1%,0.2%,0.9%
1275249600,EUR,0,0.340000,0.200000,0.280000,2010,Mon May 31,4:00 AM,EST,eur,EUR Euro-Zone Business Climate Indicator (MAY) ,Low,0.34,0.20,0.28 (R+)
1275249600,EUR,0,-6.000000,-7.000000,-7.000000,2010,Mon May 31,4:00 AM,EST,eur,EUR Euro-Zone Industrial Confidence (MAY) ,Low,-6,-7,-7
1275249600,EUR,1,-18.000000,-18.000000,-18.000000,2010,Mon May 31,4:00 AM,EST,eur,EUR Euro-Zone Consumer Confidence (MAY F) ,Medium,-18,-18,-18
1275249600,EUR,0,98.400000,100.600000,100.600000,2010,Mon May 31,4:00 AM,EST,eur,EUR Euro-Zone Economic Confidence (MAY) ,Low,98.4,100.6,100.6
1275249600,EUR,1,1.600000,1.700000,1.500000,2010,Mon May 31,4:00 AM,EST,eur,EUR Euro-Zone Consumer Price Index Estimate (YoY) (MAY) ,Medium,1.6%,1.7%,1.5%
1275249600,EUR,0,3.000000,6.000000,6.000000,2010,Mon May 31,4:00 AM,EST,eur,EUR Euro-Zone Services Confidence (MAY) ,Low,3,6,6 (R+)
1275262200,CAD,0,0.300000,-0.200000,-0.400000,2010,Mon May 31,7:30 AM,EST,cad,CAD Industrial Product Price (MoM) (APR) ,Low,0.3%,-0.2%,-0.4%
1275262200,CAD,1,0.600000,0.500000,0.200000,2010,Mon May 31,7:30 AM,EST,cad,CAD Gross Domestic Product (MoM) (MAR) ,Medium,0.6%,0.5%,0.2% (R-)
1275262200,CAD,2,6.100000,5.900000,4.900000,2010,Mon May 31,7:30 AM,EST,cad,CAD Quarterly Gross Domestic Product Annualized (1Q) ,High,6.1%,5.9%,4.9% (R-)
1275262200,CAD,0,1.700000,1.400000,0.800000,2010,Mon May 31,7:30 AM,EST,cad,CAD Raw Materials Price Index (MoM) (APR) ,Low,1.7%,1.4%,0.8%
1275301800,AUD,1,56.300000,0.000000,59.800000,2010,Mon May 31,18:30 PM,EST,aud,AUD AiG Performance of Manufacturing Index (MAY) ,Medium,56.3,,59.8
1275303000,JPY,0,-3.400000,0.000000,-3.200000,2010,Mon May 31,18:50 PM,EST,jpy,JPY Loans & Discounts Corp (YoY) (APR) ,Low,-3.4%,,-3.2%
1275309000,AUD,1,0.600000,0.300000,0.800000,2010,Mon May 31,20:30 PM,EST,aud,AUD Retail Sales s.a. (MoM) (APR) ,Medium,0.6%,0.3%,0.8% (R+)
1275309000,AUD,0,-14.800000,-5.000000,16.800000,2010,Mon May 31,20:30 PM,EST,aud,AUD Building Approvals (MoM) (APR) ,Low,-14.8%,-5.0%,16.8% (R+)
1275309000,AUD,0,21.300000,34.000000,54.400000,2010,Mon May 31,20:30 PM,EST,aud,AUD Building Approvals (YoY) (APR) ,Low,21.3%,34.0%,54.4% (R+)
1275319800,AUD,2,4.500000,4.500000,4.500000,2010,Mon May 31,23:30 PM,EST,aud,AUD Reserve Bank of Australia Rate Decision (JUN 1) ,High,4.5%,4.5%,4.5%
1275321600,JPY,0,0.000000,0.000000,33.500000,2010,Tue Jun 01,0:00 AM,EST,jpy,JPY Vehicle Sales (YoY) (MAY) ,Low,,,33.5%
1275324300,CHF,2,0.400000,0.700000,0.900000,2010,Tue Jun 01,0:45 AM,EST,chf,CHF Gross Domestic Product (QoQ) (1Q) ,High,0.4%,0.7%,0.9% (R+)
1275324300,CHF,2,2.200000,1.800000,0.600000,2010,Tue Jun 01,0:45 AM,EST,chf,CHF Gross Domestic Product (YoY) (1Q) ,High,2.2%,1.8%,0.6%
1275325200,EUR,1,1.000000,1.000000,-1.600000,2010,Tue Jun 01,1:00 AM,EST,eur,EUR German Retail Sales (MoM) (APR) ,Medium,1.0%,1.0%,-1.6% (R+)
1275325200,EUR,1,-3.100000,-0.700000,3.700000,2010,Tue Jun 01,1:00 AM,EST,eur,EUR German Retail Sales (YoY) (APR) ,Medium,-3.1%,-0.7%,3.7% (R+)
1275327000,AUD,0,43.800000,0.000000,30.000000,2010,Tue Jun 01,1:30 AM,EST,aud,AUD RBA Commodity Index SDR (YoY) (MAY) ,Low,43.8%,,30.0% (R+)
1275327900,EUR,0,0.000000,0.000000,-0.100000,2010,Tue Jun 01,1:45 AM,EST,eur,EUR French Non-Farm Payrolls (QoQ) (1Q F) ,Low,,,-0.1%
1275327900,EUR,1,4.000000,3.300000,2.000000,2010,Tue Jun 01,1:45 AM,EST,eur,EUR French Producer Prices (YoY) (APR) ,Medium,4.0%,3.3%,2.0%
1275327900,EUR,1,1.000000,0.600000,0.600000,2010,Tue Jun 01,1:45 AM,EST,eur,EUR French Producer Prices (MoM) (APR) ,Medium,1.0%,0.6%,0.6%
1275330600,CHF,1,66.400000,64.700000,65.900000,2010,Tue Jun 01,2:30 AM,EST,chf,CHF SVME-Purchasing Managers Index (MAY) ,Medium,66.4,64.7,65.9
1275331500,EUR,0,54.000000,53.600000,54.300000,2010,Tue Jun 01,2:45 AM,EST,eur,EUR Italian Purchasing Manager Index Manufacturing (MAY) ,Low,54.0,53.6,54.3
1275331800,EUR,0,55.800000,56.200000,56.200000,2010,Tue Jun 01,2:50 AM,EST,eur,EUR French Purchasing Manager Index Manufacturing (MAY F) ,Low,55.8,56.2,56.2
1275332100,EUR,2,-45.000000,-17.000000,-67.000000,2010,Tue Jun 01,2:55 AM,EST,eur,EUR German Unemployment Change (MAY) ,High,-45K,-17K,-67K (R-)
1275332100,EUR,1,7.700000,7.800000,7.800000,2010,Tue Jun 01,2:55 AM,EST,eur,EUR German Unemployment Rate s.a. (MAY) ,Medium,7.7%,7.8%,7.8%
1275332100,EUR,1,58.400000,58.300000,58.300000,2010,Tue Jun 01,2:55 AM,EST,eur,EUR German Purchasing Manager Index Manufacturing (MAY F) ,Medium,58.4,58.3,58.3
1275332400,EUR,1,55.800000,55.900000,55.900000,2010,Tue Jun 01,3:00 AM,EST,eur,EUR Euro-Zone Purchasing Manager Index Manufacturing (MAY F) ,Medium,55.8,55.9,55.9
1275334200,GBP,0,58.000000,57.500000,58.000000,2010,Tue Jun 01,3:30 AM,EST,gbp,GBP Purchasing Manager Index Manufacturing (MAY) ,Low,58.0,57.5,58.0
1275336000,EUR,1,10.100000,10.000000,10.000000,2010,Tue Jun 01,4:00 AM,EST,eur,EUR Euro-Zone Unemployment Rate (APR) ,Medium,10.1%,10.0%,10.0%
1275350400,CAD,2,0.500000,0.500000,0.250000,2010,Tue Jun 01,8:00 AM,EST,cad,CAD Bank of Canada Rate Decision (JUN 1) ,High,0.50%,0.50%,0.25%
1275354000,USD,1,59.700000,59.000000,60.400000,2010,Tue Jun 01,9:00 AM,EST,usd,USD ISM Manufacturing (MAY) ,Medium,59.7,59.0,60.4
1275354000,USD,0,2.700000,0.000000,0.400000,2010,Tue Jun 01,9:00 AM,EST,usd,USD Construction Spending (MoM) (APR) ,Low,2.7%,0.0%,0.4% (R+)
1275354000,USD,0,77.500000,73.000000,78.000000,2010,Tue Jun 01,9:00 AM,EST,usd,USD ISM Prices Paid (MAY) ,Low,77.5,73,78
1275355800,USD,0,2.900000,18.600000,21.100000,2010,Tue Jun 01,9:30 AM,EST,usd,USD Dallas Fed Manufacturing Activity (MAY) ,Low,2.9%,18.6%,21.1%
1275361200,EUR,0,0.000000,0.000000,-15.700000,2010,Tue Jun 01,11:00 AM,EST,eur,EUR Italian New Car Registrations (YoY) (MAY) ,Low,,,-15.7%
1275368400,EUR,0,-8.100000,0.000000,-14.800000,2010,Tue Jun 01,13:00 PM,EST,eur,EUR Italian Budget Balance (euros) (MAY) ,Low,-8.1B,,-14.8B
1275368400,EUR,0,-50.100000,0.000000,-41.900000,2010,Tue Jun 01,13:00 PM,EST,eur,EUR Italian Budget Balance (euros) (YTD) (MAY) ,Low,-50.1B,,-41.9B
1275379200,USD,1,-44.000000,-45.000000,-45.000000,2010,Tue Jun 01,16:00 PM,EST,usd,USD ABC Consumer Confidence (MAY 30) ,Medium,-44,-45,-45
1275389400,JPY,0,3.700000,0.000000,2.900000,2010,Tue Jun 01,18:50 PM,EST,jpy,JPY Monetary Base (YoY) (MAY) ,Low,3.7%,,2.9%
1275395400,JPY,0,0.000000,0.000000,0.000000,2010,Tue Jun 01,20:30 PM,EST,jpy,JPY BOJ Board Member Suda to Speak in Wakayama City,Low,,,
1275395400,AUD,2,0.500000,0.500000,1.100000,2010,Tue Jun 01,20:30 PM,EST,aud,AUD Gross Domestic Product (QoQ) (1Q) ,High,0.5%,0.5%,1.1% (R+)
1275395400,AUD,2,2.700000,2.400000,2.800000,2010,Tue Jun 01,20:30 PM,EST,aud,AUD Gross Domestic Product (YoY) (1Q) ,High,2.7%,2.4%,2.8% (R+)
1275400800,NZD,1,2.500000,0.000000,5.400000,2010,Tue Jun 01,22:00 PM,EST,nzd,NZD ANZ Commodity Price (MAY) ,Medium,2.5%,,5.4% (R+)
1275416100,CHF,1,1.300000,0.000000,4.000000,2010,Wed Jun 02,2:15 AM,EST,chf,CHF Retail Sales (Real) (YoY) (APR) ,Medium,1.3%,,4.0% (R-)
1275420600,GBP,1,-0.100000,0.300000,0.100000,2010,Wed Jun 02,3:30 AM,EST,gbp,GBP Net Consumer Credit (APR) ,Medium,-0.1B,0.3B,0.1B (R-)
1275420600,GBP,1,0.500000,0.600000,0.200000,2010,Wed Jun 02,3:30 AM,EST,gbp,GBP Net Lending Sec. on Dwellings (APR) ,Medium,0.5B,0.6B,0.2B (R-)
1275420600,GBP,1,49.900000,49.500000,49.000000,2010,Wed Jun 02,3:30 AM,EST,gbp,GBP Mortgage Approvals (APR) ,Medium,49.9K,49.5K,49.0K (R+)
1275420600,GBP,0,0.000000,0.000000,0.000000,2010,Wed Jun 02,3:30 AM,EST,gbp,GBP M4 Money Supply (MoM) (APR F) ,Low,0.0%,,0.0%
1275420600,GBP,0,3.300000,0.000000,3.300000,2010,Wed Jun 02,3:30 AM,EST,gbp,GBP M4 Money Supply (YoY) (APR F) ,Low,3.3%,,3.3%
1275420600,GBP,0,58.500000,58.000000,58.200000,2010,Wed Jun 02,3:30 AM,EST,gbp,GBP Purchasing Manager Index Construction (MAY) ,Low,58.5,58.0,58.2
1275422400,EUR,0,0.900000,0.700000,0.600000,2010,Wed Jun 02,4:00 AM,EST,eur,EUR Euro-Zone Producer Price Index (MoM) (APR) ,Low,0.9%,0.7%,0.6% 
1275422400,EUR,0,2.800000,2.600000,0.900000,2010,Wed Jun 02,4:00 AM,EST,eur,EUR Euro-Zone Producer Price Index (YoY) (APR) ,Low,2.8%,2.6%,0.9%
1275429600,USD,0,0.900000,0.000000,11.300000,2010,Wed Jun 02,6:00 AM,EST,usd,USD MBA Mortgage Applications (MAY 28) ,Low,0.9%,,11.3%
1275431400,USD,0,-65.100000,0.000000,-71.100000,2010,Wed Jun 02,6:30 AM,EST,usd,USD Challenger Job Cuts (YoY) (MAY) ,Low,-65.1%,,-71.1%
1275440400,USD,1,6.000000,5.000000,7.100000,2010,Wed Jun 02,9:00 AM,EST,usd,USD Pending Home Sales (MoM) (APR) ,Medium,6.0%,5.0%,7.1% (R+)
1275440400,USD,0,24.600000,20.200000,25.400000,2010,Wed Jun 02,9:00 AM,EST,usd,USD Pending Home Sales (YoY) (APR) ,Low,24.6%,20.2%,25.4% (R+)
1275463800,USD,0,-1418.000000,0.000000,616.000000,2010,Wed Jun 02,15:30 PM,EST,usd,USD API U.S. Crude Oil Inventories (MAY 28) ,Low,-1418K,,616K
1275463800,USD,0,-962.000000,0.000000,-3194.000000,2010,Wed Jun 02,15:30 PM,EST,usd,USD API U.S. Gasoline Inventories (MAY 28) ,Low,-962K,,-3194K
1275463800,USD,0,852.000000,0.000000,1518.000000,2010,Wed Jun 02,15:30 PM,EST,usd,USD API U.S. Distillate Inventory (MAY 28) ,Low,852K,,1518K
1275465600,USD,0,9.140000,8.900000,8.780000,2010,Wed Jun 02,16:00 PM,EST,usd,USD Domestic Vehicle Sales (MAY) ,Low,9.14,8.90M,8.78M
1275465600,USD,0,11.640000,11.400000,11.210000,2010,Wed Jun 02,16:00 PM,EST,usd,USD Total Vehicle Sales (MAY) ,Low,11.64,11.40M,11.21M
1275474600,AUD,1,47.500000,0.000000,52.300000,2010,Wed Jun 02,18:30 PM,EST,aud,AUD AiG Performance of Service Index (MAY) ,Medium,47.5,,52.3
1275475800,JPY,0,-11.500000,-9.600000,-17.300000,2010,Wed Jun 02,18:50 PM,EST,jpy,JPY Capital Spending (1Q) ,Low,-11.5%,-9.6%,-17.3%
1275475800,JPY,2,-12.900000,-2.700000,-18.500000,2010,Wed Jun 02,18:50 PM,EST,jpy,JPY Capital Spending excl Software (1Q) ,High,-12.9%,-2.7%,-18.5%
1275481800,AUD,1,134.000000,-800.000000,-2040.000000,2010,Wed Jun 02,20:30 PM,EST,aud,AUD Trade Balance (Australian dollar) (APR) ,Medium,134M,-800M,-2040M (R+) 
1275498000,GBP,1,0.500000,0.300000,1.100000,2010,Thu Jun 03,1:00 AM,EST,gbp,GBP UK Nationwide House prices sa (MoM) (MAY),Medium,0.5%,0.3%,1.1% (R+)
1275498000,GBP,1,9.800000,9.600000,10.500000,2010,Thu Jun 03,1:00 AM,EST,gbp,GBP UK Nationwide House prices Nsa (YoY) (MAY),Medium,9.8%,9.6%,10.5%
1275500700,EUR,0,4.000000,0.000000,106.000000,2010,Thu Jun 03,1:45 AM,EST,eur,EUR French Mainland Unemployment Change (1Q),Low,4k,,106K (R-)
1275500700,EUR,0,9.500000,9.700000,9.500000,2010,Thu Jun 03,1:45 AM,EST,eur,EUR French ILO Mainland Unemployment Rate (1Q),Low,9.5%,9.7%,9.5% (R-)
1275500700,EUR,0,9.900000,10.100000,9.900000,2010,Thu Jun 03,1:45 AM,EST,eur,EUR French ILO Unemployment Rate (1Q),Low,9.9%,10.1%,9.9% (R-)
1275504300,EUR,0,53.700000,54.800000,54.500000,2010,Thu Jun 03,2:45 AM,EST,eur,EUR Italian Purchasing Manager Index Services (MAY),Low,53.7,54.8,54.5
1275504600,EUR,0,61.400000,61.900000,61.900000,2010,Thu Jun 03,2:50 AM,EST,eur,EUR French Purchasing Manager Index Services (MAY F),Low,61.4,61.9,61.9
1275504900,EUR,1,54.800000,53.700000,53.700000,2010,Thu Jun 03,2:55 AM,EST,eur,EUR German Purchasing Manager Index Services (MAY F),Medium,54.8,53.7,53.7
1275505200,EUR,1,56.400000,56.200000,56.200000,2010,Thu Jun 03,3:00 AM,EST,eur,EUR Euro-Zone Purchasing Manager Index Composite (MAY F),Medium,56.4,56.2,56.2
1275505200,EUR,1,56.200000,56.000000,56.000000,2010,Thu Jun 03,3:00 AM,EST,eur,EUR Euro-Zone Purchasing Manager Index Services (MAY F),Medium,56.2,56.0,56.0
1275507000,GBP,0,0.000000,0.000000,0.000000,2010,Thu Jun 03,3:30 AM,EST,gbp,GBP Official Reserves (Changes) (MAY),Low,$731M,,$561M
1275507000,GBP,0,55.400000,55.700000,55.300000,2010,Thu Jun 03,3:30 AM,EST,gbp,GBP Purchasing Manager Index Services (MAY),Low,55.4,55.7,55.3
1275508800,EUR,1,-1.200000,0.100000,0.500000,2010,Thu Jun 03,4:00 AM,EST,eur,EUR Euro-Zone Retail Sales (MoM) (APR),Medium,-1.2%,0.1%,0.5% (R+)
1275508800,EUR,1,-1.500000,-0.100000,1.300000,2010,Thu Jun 03,4:00 AM,EST,eur,EUR Euro-Zone Retail Sales (YoY) (APR),Medium,-1.5%,-0.1%,1.3% (R+)
1275517800,USD,0,0.000000,0.000000,0.000000,2010,Thu Jun 03,6:30 AM,EST,usd,USD Fed's Lockhart to Speak on U.S. Outlook at Atlanta College,Low,,,
1275520500,USD,1,55.000000,70.000000,32.000000,2010,Thu Jun 03,7:15 AM,EST,usd,USD ADP Employment Change (MAY),Medium,55k,70k,32K
1275521400,USD,0,2.800000,3.600000,3.600000,2010,Thu Jun 03,7:30 AM,EST,usd,USD Non-Farm Productivity (1Q F),Low,2.8%,3.6%,3.6%
1275521400,USD,0,-1.300000,-1.400000,-1.600000,2010,Thu Jun 03,7:30 AM,EST,usd,USD Unit Labor Costs (1Q F),Low,-1.3%,-1.4%,-1.6%
1275521400,USD,0,453.000000,455.000000,463.000000,2010,Thu Jun 03,7:30 AM,EST,usd,USD Initial Jobless Claims (MAY 29),Low,453K,455K,463K
1275521400,USD,0,4666.000000,0.000000,4635.000000,2010,Thu Jun 03,7:30 AM,EST,usd,USD Continuing Claims (MAY 22),Low,4666K,,4635K
1275526800,USD,0,1.200000,1.800000,1.700000,2010,Thu Jun 03,9:00 AM,EST,usd,USD Factory Orders (APR),Low,1.2%,1.8%,1.7% (R+)
1275526800,USD,0,55.400000,55.600000,55.400000,2010,Thu Jun 03,9:00 AM,EST,usd,USD ISM Non-Manufacturing Composite (MAY),Low,55.4,55.6,55.4
1275528600,USD,0,0.000000,0.000000,0.800000,2010,Thu Jun 03,9:30 AM,EST,usd,USD ICSC Chain Store Sales (YoY) (MAY),Low,,,0.8%
1275528600,USD,0,-2647.000000,-500.000000,-203.000000,2010,Thu Jun 03,9:30 AM,EST,usd,USD DOE U.S. Gasoline Inventories (MAY 28),Low,-2647K,-500K,-203K
1275528600,USD,0,-1902.000000,0.000000,2460.000000,2010,Thu Jun 03,9:30 AM,EST,usd,USD DOE U.S. Crude Oil Inventories (MAY 28),Low,-1902K,0K,2460K
1275528600,USD,0,445.000000,200.000000,-267.000000,2010,Thu Jun 03,9:30 AM,EST,usd,USD DOE U.S. Distillate Inventory (MAY 28),Low,445K,200K,-267K
1275530400,USD,0,0.000000,0.000000,0.000000,2010,Thu Jun 03,10:00 AM,EST,usd,USD Fed's Eric Rosengren Speaks in Massachusetts,Low,,,
1275530400,USD,0,0.000000,0.000000,0.000000,2010,Thu Jun 03,10:00 AM,EST,usd,USD Fed's Thomas Hoenig Speaks in Bartlesville, Oklahoma,Low,,,
1275530400,USD,0,0.000000,0.000000,0.000000,2010,Thu Jun 03,10:00 AM,EST,usd,USD Treasury's Timothy Geithner Attends G-20 Meeting in South Korea,Low,,,
1275577200,GBP,0,13.500000,0.000000,11.500000,2010,Thu Jun 03,23:00 PM,EST,gbp,GBP New Car Registrations (YoY) (MAY),Low,13.5%,,11.5%
1275591600,GBP,1,-0.400000,0.300000,-0.100000,2010,Fri Jun 04,3:00 AM,EST,gbp,GBP UK Halifax House Prices sa (MoM) (MAY),Medium,-0.4%,0.3%,-0.1%
1275591600,GBP,1,0.000000,7.400000,6.600000,2010,Fri Jun 04,3:00 AM,EST,gbp,GBP UK Halifax House Prices 3 Month (YoY) (MAY),Medium,,7.4%,6.6%
1275595200,EUR,1,-1.100000,-1.100000,-1.300000,2010,Fri Jun 04,4:00 AM,EST,eur,EUR Euro-Zone Gross Fixed Capital (QoQ) (1Q P),Medium,-1.1%,-1.1%,-1.3%
1275595200,EUR,0,0.600000,0.300000,0.000000,2010,Fri Jun 04,4:00 AM,EST,eur,EUR Euro-Zone Government Expenditure (QoQ) (1Q P),Low,0.6%,0.3%,0.0% (R+)
1275595200,EUR,2,0.200000,0.200000,0.200000,2010,Fri Jun 04,4:00 AM,EST,eur,EUR Euro-Zone Gross Domestic Product s.a. (QoQ) (1Q P),High,0.2%,0.2%,0.2%
1275595200,EUR,1,-0.100000,-0.100000,0.200000,2010,Fri Jun 04,4:00 AM,EST,eur,EUR Euro-Zone Household Consumption (QoQ) (1Q P),Medium,-0.1%,-0.1%,0.2% (R+)
1275595200,EUR,2,0.600000,0.500000,0.500000,2010,Fri Jun 04,4:00 AM,EST,eur,EUR Euro-Zone Gross Domestic Product s.a. (YoY) (1Q P),High,0.6%,0.5%,0.5%
1275602400,CAD,1,67.300000,0.000000,43.800000,2010,Fri Jun 04,6:00 AM,EST,cad,CAD Full Time Employment Change (MAY),Medium,67.3,,43.8
1275602400,CAD,1,67.300000,67.200000,67.200000,2010,Fri Jun 04,6:00 AM,EST,cad,CAD Participation Rate (MAY),Medium,67.3,67.2,67.2
1275602400,CAD,1,-42.500000,0.000000,64.800000,2010,Fri Jun 04,6:00 AM,EST,cad,CAD Part Time Employment Change (MAY),Medium,-42.5,,64.8
1275602400,CAD,1,24.700000,15.000000,108.700000,2010,Fri Jun 04,6:00 AM,EST,cad,CAD Net Change in Employment (MAY),Medium,24.7K,15.0K,108.7K
1275602400,CAD,1,8.100000,8.000000,8.100000,2010,Fri Jun 04,6:00 AM,EST,cad,CAD Unemployment Rate (MAY),Medium,8.1%,8.0%,8.1%
1275607800,USD,0,34.200000,34.100000,34.100000,2010,Fri Jun 04,7:30 AM,EST,usd,USD Average Weekly Hours (MAY),Low,34.2,34.1,34.1
1275607800,USD,2,29.000000,33.000000,40.000000,2010,Fri Jun 04,7:30 AM,EST,usd,USD Change in Manufacturing Payrolls (MAY),High,29K,33K,40K (R-)
1275607800,USD,2,431.000000,536.000000,290.000000,2010,Fri Jun 04,7:30 AM,EST,usd,USD Change in Non-farm Payrolls (MAY),High,431K,536K,290K
1275607800,USD,0,0.300000,0.100000,0.100000,2010,Fri Jun 04,7:30 AM,EST,usd,USD Average Hourly Earning (MoM) (MAY),Low,0.3%,0.1%,0.1% (R+)
1275607800,CAD,1,5.400000,-2.000000,12.300000,2010,Fri Jun 04,7:30 AM,EST,cad,CAD Building Permits (MoM) (APR),Medium,5.4%,-2.0%,12.3% (R+)
1275607800,CAD,1,41.000000,180.000000,218.000000,2010,Fri Jun 04,7:30 AM,EST,cad,CAD Change in Private Payrolls (MAY),Medium,41K,180K,218K (R-)
1275607800,USD,0,1.900000,1.600000,1.800000,2010,Fri Jun 04,7:30 AM,EST,usd,USD Average Hourly Earning (YOY)  (MAY),Low,1.9%,1.6%,1.8% (R+)
1275607800,USD,1,9.700000,9.800000,9.900000,2010,Fri Jun 04,7:30 AM,EST,usd,USD Unemployment Rate (MAY),Medium,9.7%,9.8%,9.9%
1275611400,USD,0,0.000000,0.000000,0.000000,2010,Fri Jun 04,8:30 AM,EST,usd,USD Fed's Lockhart to Speak to Alabama Bankers on U.S. Outlook,Low,,,
1275613200,CAD,1,62.700000,60.500000,58.700000,2010,Fri Jun 04,9:00 AM,EST,cad,CAD Ivey Purchasing Managers Index (MAY),Medium,62.7,60.5,58.7
1275820200,AUD,0,53.200000,0.000000,55.800000,2010,Sun Jun 06,18:30 PM,EST,aud,AUD AiG Performance of Construction Index (MAY) ,Low,53.2,,55.8
